,Title,Artist
5003,How To Love,Lil Wayne
5004,She Ain't You,Chris Brown
5005,My Last,Big Sean
5006,Super Bass,Nicki Minaj
5007,Unusual,Trey Songz
5008,Man Down,Rihanna
5009,Far Away,Marsha Ambrosius
5010,Out Of My Head,Lupe Fiasco
5011,Best Thing I Never Had,Beyonce
5012,So In Love,Jill Scott
5013,Quickie,Miguel
5014,Otis,Jay Z Kanye West
5015,On My Level,Wiz Khalifa
5016,Novacane,Frank Ocean
5017,Ballin,Young Jeezy
5018,Oh My,DJ Drama
5019,I Smile,Kirk Franklin
5020,Marvin & Chardonnay,Big Sean
5021,Pieces Of Me,Ledisi
5022,Marvins Room,Drake
5023,Look At Me Now,Chris Brown
5024,Hustle Hard,Ace Hood
5025,That Way,Wale
5026,Not My Daddy,Kelly Price
5027,If It's Love,Kem
5028,No One Gonna Love You,Jennifer Hudson
5029,All Of The Lights,Kanye West
5030,We Can Get It On,Yo Gotti
5031,4Evermore,Anthony David
5032,Life Of The Party,Charlie Wilson
5033,Love Letter,R. Kelly
5034,Yes,Musiq Soulchild
5035,No Hands,Waka Flocka Flame
5036,Break My Heart,Estelle
5037,Cupid,Lloyd
5038,John,Lil Wayne
5039,Love Faces,Trey Songz
5040,Radio Message,R. Kelly
5041,Down On Me,Jeremih
5042,Walking,Mary Mary
5043,Bring It Back,Travis Porter
5044,Best Night Of My Life,Jamie Foxx
5045,One Night Stand,Keri Hilson
5046,Racks,YC
5047,9 Piece,Rick Ross
5048,In The Mood,Johnny Gill
5049,Collard Greens & Cornbread,Fantasia
5050,I'm On One,DJ Khaled
5051,Motivation,Kelly Rowland
5052,Sure Thing,Miguel
5053,How To Love,Lil Wayne
5054,Quickie,Miguel
5055,Otis,Jay Z Kanye West
5056,Best Thing I Never Had,Beyonce
5057,Super Bass,Nicki Minaj
5058,Marvin & Chardonnay,Big Sean
5059,My Last,Big Sean
5060,She Ain't You,Chris Brown
5061,Marvins Room,Drake
5062,Out Of My Head,Lupe Fiasco
5063,Unusual,Trey Songz
5064,Man Down,Rihanna
5065,So In Love,Jill Scott
5066,She Will,Lil Wayne
5067,Headlines,Drake
5068,That Way,Wale
5069,Wet The Bed,Chris Brown
5070,I Smile,Kirk Franklin
5071,Far Away,Marsha Ambrosius
5072,Oh My,DJ Drama
5073,Pieces Of Me,Ledisi
5074,Anything (To Find You),Monica
5075,If It's Love,Kem
5076,Life Of The Party,Charlie Wilson
5077,Yes,Musiq Soulchild
5078,Mrs. Right,Mindless Behavior
5079,No One Gonna Love You,Jennifer Hudson
5080,Body 2 Body,Ace Hood
5081,4Evermore,Anthony David
5082,Look At Me Now,Chris Brown
5083,John,Lil Wayne
5084,Hustle Hard,Ace Hood
5085,In The Mood,Johnny Gill
5086,Novacane,Frank Ocean
5087,Ima Boss,Meek Mill
5088,Late Nights & Early Mornings,Marsha Ambrosius
5089,All Of The Lights,Kanye West
5090,Break My Heart,Estelle
5091,Not My Daddy,Kelly Price
5092,No Hands,Waka Flocka Flame
5093,Love Letter,R. Kelly
5094,Radio Message,R. Kelly
5095,"Copy, Paste",Diggy
5096,On My Level,Wiz Khalifa
5097,Love Faces,Trey Songz
5098,Till I'm Gone,Tinie Tempah
5099,So Fresh,CJ Hilton
5100,I'm On One,DJ Khaled
5101,How To Love,Lil Wayne
5102,Otis,Jay Z Kanye West
5103,Best Thing I Never Had,Beyonce
5104,Quickie,Miguel
5105,Headlines,Drake
5106,Motivation,Kelly Rowland
5107,Marvin & Chardonnay,Big Sean
5108,She Will,Lil Wayne
5109,Marvins Room,Drake
5110,Sure Thing,Miguel
5111,Wet The Bed,Chris Brown
5112,That Way,Wale
5113,Ni**as in Paris,Jay Z Kanye West
5114,My Last,Big Sean
5115,Mrs. Right,Mindless Behavior
5116,She Ain't You,Chris Brown
5117,So In Love,Jill Scott
5118,Body 2 Body,Ace Hood
5119,Life Of The Party,Charlie Wilson
5120,Super Bass,Nicki Minaj
5121,Fool For You,Cee Lo Green
5122,I Smile,Kirk Franklin
5123,Out Of My Head,Lupe Fiasco
5124,Unusual,Trey Songz
5125,If It's Love,Kem
5126,Man Down,Rihanna
5127,Ima Boss,Meek Mill
5128,No One Gonna Love You,Jennifer Hudson
5129,"Copy, Paste",Diggy
5130,Yes,Musiq Soulchild
5131,Radio Message,R. Kelly
5132,Party,Beyonce
5133,Anything (To Find You),Monica
5134,Fly,Nicki Minaj
5135,Late Nights & Early Mornings,Marsha Ambrosius
5136,Pieces Of Me,Ledisi
5137,Far Away,Marsha Ambrosius
5138,In The Mood,Johnny Gill
5139,Oh My,DJ Drama
5140,Work Out,J. Cole
5141,Stay,Tyrese
5142,Dedication To My Ex (Miss That),Lloyd
5143,Too Easy,Tyrese
5144,All Of The Lights,Kanye West
5145,So Gone (What My Mind Says),Jill Scott
5146,Lay It On Me,Kelly Rowland
5147,Tony Montana,Future
5148,No Hands,Waka Flocka Flame
5149,Look At Me Now,Chris Brown
5150,She Will,Lil Wayne
5151,Ni**as in Paris,Jay Z Kanye West
5152,Headlines,Drake
5153,That Way,Wale
5154,Party,Beyonce
5155,Marvin & Chardonnay,Big Sean
5156,Wet The Bed,Chris Brown
5157,Mrs. Right,Mindless Behavior
5158,Body 2 Body,Ace Hood
5159,Marvins Room,Drake
5160,Otis,Jay Z Kanye West
5161,Sure Thing,Miguel
5162,Quickie,Miguel
5163,Best Thing I Never Had,Beyonce
5164,I'm On One,DJ Khaled
5165,Fool For You,Cee Lo Green
5166,Work Out,J. Cole
5167,Motivation,Kelly Rowland
5168,So In Love,Jill Scott
5169,Ima Boss,Meek Mill
5170,5 O'Clock,T-Pain
5171,Fly,Nicki Minaj
5172,How To Love,Lil Wayne
5173,Dance (A$$),Big Sean
5174,Stay,Tyrese
5175,Life Of The Party,Charlie Wilson
5176,Lotus Flower Bomb,Wale
5177,Tony Montana,Future
5178,She Ain't You,Chris Brown
5179,If It's Love,Kem
5180,Stay Together,Ledisi
5181,Late Nights & Early Mornings,Marsha Ambrosius
5182,I Smile,Kirk Franklin
5183,Only Wanna Give It To You,Elle Varner
5184,My Last,Big Sean
5185,25/8,Mary J. Blige
5186,You The Boss,Rick Ross
5187,Yes,Musiq Soulchild
5188,I'm Flexin,T.I.
5189,No One Gonna Love You,Jennifer Hudson
5190,Radio Message,R. Kelly
5191,So Gone (What My Mind Says),Jill Scott
5192,Pieces Of Me,Ledisi
5193,Make Me Proud,Drake
5194,Trouble,Bei Maejor
5195,Far Away,Marsha Ambrosius
5196,Out Of My Head,Lupe Fiasco
5197,Until It's Gone,Monica
5198,"Copy, Paste",Diggy
5199,Y.U. Mad,Birdman
5200,Ni**as in Paris,Jay Z Kanye West
5201,Party,Beyonce
5202,Headlines,Drake
5203,She Will,Lil Wayne
5204,Lotus Flower Bomb,Wale
5205,That Way,Wale
5206,Marvin & Chardonnay,Big Sean
5207,Body 2 Body,Ace Hood
5208,Dance (A$$),Big Sean
5209,5 O'Clock,T-Pain
5210,Work Out,J. Cole
5211,Wet The Bed,Chris Brown
5212,You The Boss,Rick Ross
5213,Make Me Proud,Drake
5214,Stay,Tyrese
5215,Fool For You,Cee Lo Green
5216,Marvins Room,Drake
5217,Sure Thing,Miguel
5218,Otis,Jay Z Kanye West
5219,Only Wanna Give It To You,Elle Varner
5220,Motivation,Kelly Rowland
5221,Life Of The Party,Charlie Wilson
5222,Quickie,Miguel
5223,Round Of Applause,Waka Flocka Flame
5224,Tony Montana,Future
5225,Mrs. Right,Mindless Behavior
5226,If It's Love,Kem
5227,Can't Get Enough,J. Cole
5228,Stay Together,Ledisi
5229,Yes,Musiq Soulchild
5230,Until It's Gone,Monica
5231,So In Love,Jill Scott
5232,I'm On One,DJ Khaled
5233,Love After War,Robin Thicke
5234,Best Thing I Never Had,Beyonce
5235,Trouble,Bei Maejor
5236,Countdown,Beyonce
5237,So Gone (What My Mind Says),Jill Scott
5238,Ima Boss,Meek Mill
5239,How To Love,Lil Wayne
5240,Love On Top,Beyonce
5241,I'm Flexin,T.I.
5242,25/8,Mary J. Blige
5243,I Smile,Kirk Franklin
5244,Woo,Anthony Hamilton
5245,Good Good Night,Roscoe Dash
5246,Mr. Wrong,Mary J. Blige
5247,No One Gonna Love You,Jennifer Hudson
5248,Fly Together,Red Cafe
5249,Drank In My Cup,Kirko Bangz
5250,I Invented Sex,Trey Songz
5251,It Kills Me,Melanie Fiona
5252,Money To Blow,Birdman
5253,Say Aah,Trey Songz
5254,Papers,Usher
5255,Empire State Of Mind,Jay-Z + Alicia Keys
5256,BedRock,Young Money
5257,Bad Habits,Maxwell
5258,Ba,By Me'
5259,Try Sleeping With A Broken Heart,Alicia Keys
5260,How Low,Ludacris
5261,Yesterday,Toni Braxton
5262,Pretty Wings,Maxwell
5263,I Can Transform Ya,Chris Brown
5264,Soldier Of Love,Sade
5265,I Am,Mary J. Blige
5266,Ain't Leavin Without You,Jaheim
5267,Hard,Rihanna
5268,Spotlight,Gucci Mane
5269,God In Me,Mary Mary
5270,Wasted,Gucci Mane
5271,Forever,Drake
5272,I Wanna Rock,Snoop Dogg
5273,Gangsta Luv,Snoop Dogg
5274,Sex Therapy,Robin Thicke
5275,I Get It In,Omarion
5276,Million Dollar Bill,Whitney Houston
5277,Regret,LeToya
5278,Can't Live Without You,Charlie Wilson
5279,Close To You,BeBe
5280,O Let's Do It,Waka Flocka Flame
5281,Hey Daddy (Daddy's Home),Usher
5282,Number One,R. Kelly
5283,Fresh,6 Tre G
5284,I'm Going In,Drake
5285,I Look Good,Chalie Boy
5286,Break Up,Mario
5287,I Get Crazy,Nicki Minaj
5288,Under,Pleasure P
5289,What I've Been Waiting For,Brian McKnight
5290,5 Star,Yo Gotti
5291,On The Ocean,K'Jon
5292,Video Phone,Beyonce
5293,Steady Mobbin,Young Money
5294,All The Way Turnt Up,Roscoe Dash
5295,This Is It,Michael Jackson
5296,Tie Me Down,New Boyz
5297,Religious,R. Kelly
5298,Say Something,Timbaland
5299,I Ain't Hearin' U,Angie Stone
5300,It Kills Me,Melanie Fiona
5301,BedRock,Young Money
5302,Say Aah,Trey Songz
5303,How Low,Ludacris
5304,Try Sleeping With A Broken Heart,Alicia Keys
5305,I Invented Sex,Trey Songz
5306,Soldier Of Love,Sade
5307,I Am,Mary J. Blige
5308,Sex Therapy,Robin Thicke
5309,Say Something,Timbaland
5310,I Wanna Rock,Snoop Dogg
5311,Money To Blow,Birdman
5312,Papers,Usher
5313,Ain't Leavin Without You,Jaheim
5314,Hard,Rihanna
5315,Bad Habits,Maxwell
5316,Hey Daddy (Daddy's Home),Usher
5317,On To The Next One,Jay-Z + Swizz Beatz
5318,Empire State Of Mind,Jay-Z + Alicia Keys
5319,Pretty Wings,Maxwell
5320,Million Dollar Bill,Whitney Houston
5321,O Let's Do It,Waka Flocka Flame
5322,God In Me,Mary Mary
5323,Ba,By Me'
5324,Close To You,BeBe
5325,Lemonade,Gucci Mane
5326,All The Way Turnt Up,Roscoe Dash
5327,Can't Live Without You,Charlie Wilson
5328,Steady Mobbin,Young Money
5329,"Women Lie, Men Lie",Yo Gotti
5330,Wasted,Gucci Mane
5331,Fistful Of Tears,Maxwell
5332,Spotlight,Gucci Mane
5333,Forever,Drake
5334,Don't Make 'Em Like U No More,Ruben Studdard
5335,Neighbors Know My Name,Trey Songz
5336,Do You Think About Me,50 Cent
5337,Yesterday,Toni Braxton
5338,On The Ocean,K'Jon
5339,Regret,LeToya
5340,I Can Transform Ya,Chris Brown
5341,I Get It In,Omarion
5342,There Goes My Ba,'
5343,5 Star,Yo Gotti
5344,Flex,The Party Boyz
5345,Fed Up,DJ Khaled
5346,Gangsta Luv,Snoop Dogg
5347,Break Up,Mario
5348,Medicine,Plies
5349,I Ain't Hearin' U,Angie Stone
5350,It Kills Me,Melanie Fiona
5351,Say Something,Timbaland
5352,Sex Therapy,Robin Thicke
5353,Try Sleeping With A Broken Heart,Alicia Keys
5354,I Am,Mary J. Blige
5355,Say Aah,Trey Songz
5356,How Low,Ludacris
5357,BedRock,Young Money
5358,On To The Next One,Jay-Z + Swizz Beatz
5359,Hey Daddy (Daddy's Home),Usher
5360,I Invented Sex,Trey Songz
5361,Soldier Of Love,Sade
5362,Everything To Me,Monica
5363,Ain't Leavin Without You,Jaheim
5364,I Wanna Rock,Snoop Dogg
5365,O Let's Do It,Waka Flocka Flame
5366,Neighbors Know My Name,Trey Songz
5367,All The Way Turnt Up,Roscoe Dash
5368,Lemonade,Gucci Mane
5369,Bad Habits,Maxwell
5370,Fistful Of Tears,Maxwell
5371,Money To Blow,Birdman
5372,Steady Mobbin,Young Money
5373,"Women Lie, Men Lie",Yo Gotti
5374,Papers,Usher
5375,Do You Think About Me,50 Cent
5376,Pretty Wings,Maxwell
5377,Lil Freak,Usher
5378,There Goes My Ba,'
5379,Close To You,BeBe
5380,God In Me,Mary Mary
5381,Empire State Of Mind,Jay-Z + Alicia Keys
5382,Can't Live Without You,Charlie Wilson
5383,Flex,The Party Boyz
5384,You're The One,Dondria
5385,Are You Listening,Kirk Franklin Presents Artists United For Haiti
5386,Million Dollar Bill,Whitney Houston
5387,Forever,Drake
5388,Up Out My Face,Mariah Carey
5389,My Chick Bad,Ludacris
5390,Speedin,Omarion
5391,Hard,Rihanna
5392,Don't Make 'Em Like U No More,Ruben Studdard
5393,Wasted,Gucci Mane
5394,I Don't Care,Raheem DeVaughn
5395,Nothin' On You,B.o.B
5396,Window Seat,Erykah Badu
5397,Closer,Corinne Bailey Rae
5398,4 My Town (Play Ball),Birdman
5399,Regret,LeToya
5400,Everything To Me,Monica
5401,Say Something,Timbaland
5402,Hey Daddy (Daddy's Home),Usher
5403,Sex Therapy,Robin Thicke
5404,Neighbors Know My Name,Trey Songz
5405,How Low,Ludacris
5406,I Am,Mary J. Blige
5407,It Kills Me,Melanie Fiona
5408,Say Aah,Trey Songz
5409,Try Sleeping With A Broken Heart,Alicia Keys
5410,My Chick Bad,Ludacris
5411,Rude Boy,Rihanna
5412,O Let's Do It,Waka Flocka Flame
5413,On To The Next One,Jay-Z + Swizz Beatz
5414,Fistful Of Tears,Maxwell
5415,Lemonade,Gucci Mane
5416,Steady Mobbin,Young Money
5417,Soldier Of Love,Sade
5418,Ain't Leavin Without You,Jaheim
5419,Over,Drake
5420,Lil Freak,Usher
5421,Nothin' On You,B.o.B
5422,I Invented Sex,Trey Songz
5423,BedRock,Young Money
5424,There Goes My Ba,'
5425,Speedin,Omarion
5426,"Women Lie, Men Lie",Yo Gotti
5427,Window Seat,Erykah Badu
5428,All The Way Turnt Up,Roscoe Dash
5429,Bad Habits,Maxwell
5430,Un-Thinkable (I'm Ready),Alicia Keys
5431,You're The One,Dondria
5432,Money To Blow,Birdman
5433,I'm Back,T.I.
5434,Close To You,BeBe
5435,God In Me,Mary Mary
5436,Pretty Wings,Maxwell
5437,Love King,The-Dream
5438,4 My Town (Play Ball),Birdman
5439,Don't Make 'Em Like U No More,Ruben Studdard
5440,Can't Live Without You,Charlie Wilson
5441,Imma Be,The Black Eyed Peas
5442,Closer,Corinne Bailey Rae
5443,I Wanna Rock,Snoop Dogg
5444,I Don't Care,Raheem DeVaughn
5445,"Beamer, Benz, Or Bentley",Lloyd Banks
5446,Are You Listening,Kirk Franklin Presents Artists United For Haiti
5447,Finding My Way Back,Jaheim
5448,Do You Think About Me,50 Cent
5449,All I Do Is Win,DJ Khaled
5450,Everything To Me,Monica
5451,Rude Boy,Rihanna
5452,My Chick Bad,Ludacris
5453,Hey Daddy (Daddy's Home),Usher
5454,Neighbors Know My Name,Trey Songz
5455,Over,Drake
5456,Nothin' On You,B.o.B
5457,Lil Freak,Usher
5458,Say Something,Timbaland
5459,Sex Therapy,Robin Thicke
5460,Un-Thinkable (I'm Ready),Alicia Keys
5461,I Am,Mary J. Blige
5462,Say Aah,Trey Songz
5463,How Low,Ludacris
5464,There Goes My Ba,'
5465,Fistful Of Tears,Maxwell
5466,Imma Be,The Black Eyed Peas
5467,It Kills Me,Melanie Fiona
5468,Window Seat,Erykah Badu
5469,I'm Back,T.I.
5470,Lemonade,Gucci Mane
5471,Ain't Leavin Without You,Jaheim
5472,O Let's Do It,Waka Flocka Flame
5473,Steady Mobbin,Young Money
5474,Roger That,Young Money
5475,Love King,The-Dream
5476,"Beamer, Benz, Or Bentley",Lloyd Banks
5477,Try Sleeping With A Broken Heart,Alicia Keys
5478,Lose My Mind,Young Jeezy
5479,You're The One,Dondria
5480,All I Do Is Win,DJ Khaled
5481,"Women Lie, Men Lie",Yo Gotti
5482,Finding My Way Back,Jaheim
5483,Soldier Of Love,Sade
5484,BedRock,Young Money
5485,I Invented Sex,Trey Songz
5486,4 My Town (Play Ball),Birdman
5487,Sponsor,Teairra Mari
5488,Busy,Lyfe Jennings
5489,Closer,Corinne Bailey Rae
5490,All The Way Turnt Up,Roscoe Dash
5491,On To The Next One,Jay-Z + Swizz Beatz
5492,Bad Habits,Maxwell
5493,She Got It Made,Plies
5494,I Don't Care,Raheem DeVaughn
5495,Speedin,Omarion
5496,God In Me,Mary Mary
5497,Pretty Wings,Maxwell
5498,Close To You,BeBe
5499,Bring It Back,8Ball
5500,Un-Thinkable (I'm Ready),Alicia Keys
5501,Over,Drake
5502,There Goes My Ba,'
5503,My Chick Bad,Ludacris
5504,Nothin' On You,B.o.B
5505,Everything To Me,Monica
5506,Rude Boy,Rihanna
5507,Lil Freak,Usher
5508,Neighbors Know My Name,Trey Songz
5509,Lose My Mind,Young Jeezy
5510,Hey Daddy (Daddy's Home),Usher
5511,I'm Back,T.I.
5512,All I Do Is Win,DJ Khaled
5513,Find Your Love,Drake
5514,OMG,Usher
5515,Fistful Of Tears,Maxwell
5516,Window Seat,Erykah Badu
5517,You're The One,Dondria
5518,Finding My Way Back,Jaheim
5519,Imma Be,The Black Eyed Peas
5520,Roger That,Young Money
5521,"Beamer, Benz, Or Bentley",Lloyd Banks
5522,Bittersweet,Fantasia
5523,Sex Room,Ludacris
5524,Say Something,Timbaland
5525,Ride,Ciara
5526,Sponsor,Teairra Mari
5527,Why Would You Stay?,Kem
5528,Sex Therapy,Robin Thicke
5529,Hello Good Morning,Diddy - Dirty Money
5530,We Got Hood Love,Mary J. Blige
5531,Hands Tied,Toni Braxton
5532,I Am,Mary J. Blige
5533,She Got It Made,Plies
5534,Steady Mobbin,Young Money
5535,Ain't Leavin Without You,Jaheim
5536,Closer,Corinne Bailey Rae
5537,Super High,Rick Ross
5538,Say Aah,Trey Songz
5539,It Kills Me,Melanie Fiona
5540,Hold You (Hold Yuh),Gyptian
5541,Bad Habits,Maxwell
5542,Your Love,Nicki Minaj
5543,It's In The Mornin,Robin Thicke
5544,Teach Me How To Dougie,Cali Swag District
5545,I Don't Care,Raheem DeVaughn
5546,Show Out,Roscoe Dash
5547,Pretty Wings,Maxwell
5548,Love King,The-Dream
5549,Bring It Back,8Ball
5550,Un-Thinkable (I'm Ready),Alicia Keys
5551,There Goes My Ba,'
5552,Find Your Love,Drake
5553,OMG,Usher
5554,Lose My Mind,Young Jeezy
5555,Sex Room,Ludacris
5556,Ride,Ciara
5557,Over,Drake
5558,Your Love,Nicki Minaj
5559,All I Do Is Win,DJ Khaled
5560,Neighbors Know My Name,Trey Songz
5561,Finding My Way Back,Jaheim
5562,Everything To Me,Monica
5563,You're The One,Dondria
5564,Nothin' On You,B.o.B
5565,Bittersweet,Fantasia
5566,Teach Me How To Dougie,Cali Swag District
5567,Rude Boy,Rihanna
5568,Fistful Of Tears,Maxwell
5569,My Chick Bad,Ludacris
5570,Hey Daddy (Daddy's Home),Usher
5571,Window Seat,Erykah Badu
5572,I'm Back,T.I.
5573,Lil Freak,Usher
5574,Hello Good Morning,Diddy - Dirty Money
5575,Super High,Rick Ross
5576,Why Would You Stay?,Kem
5577,We Got Hood Love,Mary J. Blige
5578,Pretty Boy Swag,Soulja Boy Tell'em
5579,It's In The Mornin,Robin Thicke
5580,Miss Me,Drake
5581,Love All Over Me,Monica
5582,Statistics,Lyfe Jennings
5583,Hands Tied,Toni Braxton
5584,Hold You (Hold Yuh),Gyptian
5585,Champagne Life,Ne-Yo
5586,Ain't Leavin Without You,Jaheim
5587,I Am,Mary J. Blige
5588,Closer,Corinne Bailey Rae
5589,Imma Be,The Black Eyed Peas
5590,Hard In Da Paint,Waka Flocka Flame
5591,Say Aah,Trey Songz
5592,Show Out,Roscoe Dash
5593,Always,Trina
5594,POWER,Kanye West
5595,What's Not To Love,Dwele
5596,Make Up Bag,The-Dream
5597,Already Taken,Trey Songz
5598,Steady Mobbin,Young Money
5599,Got Your Back,T.I.
5600,Un-Thinkable (I'm Ready),Alicia Keys
5601,There Goes My Ba,'
5602,Find Your Love,Drake
5603,Ride,Ciara
5604,OMG,Usher
5605,Pretty Boy Swag,Soulja Boy Tell'em
5606,Your Love,Nicki Minaj
5607,Lose My Mind,Young Jeezy
5608,Sex Room,Ludacris
5609,Miss Me,Drake
5610,Love All Over Me,Monica
5611,Bittersweet,Fantasia
5612,Teach Me How To Dougie,Cali Swag District
5613,B.M.F. (Blowin' Money Fast),Rick Ross
5614,Champagne Life,Ne-Yo
5615,Hello Good Morning,Diddy - Dirty Money
5616,Finding My Way Back,Jaheim
5617,Over,Drake
5618,Why Would You Stay?,Kem
5619,Neighbors Know My Name,Trey Songz
5620,All I Do Is Win,DJ Khaled
5621,Statistics,Lyfe Jennings
5622,POWER,Kanye West
5623,Fistful Of Tears,Maxwell
5624,Everything To Me,Monica
5625,Deuces,Chris Brown
5626,It's In The Mornin,Robin Thicke
5627,Window Seat,Erykah Badu
5628,Hard In Da Paint,Waka Flocka Flame
5629,We Got Hood Love,Mary J. Blige
5630,Nothin' On You,B.o.B
5631,Who Dat,J. Cole
5632,What's Not To Love,Dwele
5633,Got Your Back,T.I.
5634,I'm Back,T.I.
5635,You're The One,Dondria
5636,Make Up Bag,The-Dream
5637,Rude Boy,Rihanna
5638,Bottoms Up,Trey Songz
5639,Closer,Corinne Bailey Rae
5640,Hold You (Hold Yuh),Gyptian
5641,Fancy,Drake
5642,My Chick Bad,Ludacris
5643,Already Taken,Trey Songz
5644,I Am,Mary J. Blige
5645,Holding You Down (Goin In Circles),Jazmine Sullivan
5646,Hey Daddy (Daddy's Home),Usher
5647,Get Big,Dorrough
5648,Lil Freak,Usher
5649,Ain't Leavin Without You,Jaheim
5650,There Goes My Ba,'
5651,Deuces,Chris Brown
5652,Un-Thinkable (I'm Ready),Alicia Keys
5653,Love All Over Me,Monica
5654,Miss Me,Drake
5655,Your Love,Nicki Minaj
5656,Bittersweet,Fantasia
5657,B.M.F. (Blowin' Money Fast),Rick Ross
5658,Ride,Ciara
5659,Fancy,Drake
5660,Champagne Life,Ne-Yo
5661,Pretty Boy Swag,Soulja Boy Tell'em
5662,Find Your Love,Drake
5663,Got Your Back,T.I.
5664,Bottoms Up,Trey Songz
5665,Teach Me How To Dougie,Cali Swag District
5666,Hot Tottie,Usher
5667,Why Would You Stay?,Kem
5668,Statistics,Lyfe Jennings
5669,Finding My Way Back,Jaheim
5670,Lose My Mind,Young Jeezy
5671,Love The Way You Lie,Eminem
5672,Holding You Down (Goin In Circles),Jazmine Sullivan
5673,OMG,Usher
5674,Sex Room,Ludacris
5675,Sometimes I Cry,Eric Benet
5676,POWER,Kanye West
5677,Window Seat,Erykah Badu
5678,What's Not To Love,Dwele
5679,Fistful Of Tears,Maxwell
5680,Can It Stay,Gerald Levert
5681,Get Big,Dorrough
5682,Hard In Da Paint,Waka Flocka Flame
5683,Hello Good Morning,Diddy - Dirty Money
5684,Neighbors Know My Name,Trey Songz
5685,Closer,Corinne Bailey Rae
5686,Everything To Me,Monica
5687,I Like,Jeremih
5688,Hold You (Hold Yuh),Gyptian
5689,Can't Be Friends,Trey Songz
5690,All I Do Is Win,DJ Khaled
5691,Sex Music,Tank
5692,Ain't Leavin Without You,Jaheim
5693,Over,Drake
5694,All I Want Is You,Miguel
5695,I'm Single,Lil Wayne
5696,Already Taken,Trey Songz
5697,Gucci Time,Gucci Mane
5698,You're The One,Dondria
5699,Love Like This,Donell Jones
5700,Deuces,Chris Brown
5701,Love All Over Me,Monica
5702,Bottoms Up,Trey Songz
5703,There Goes My Ba,'
5704,Fancy,Drake
5705,Miss Me,Drake
5706,Love The Way You Lie,Eminem
5707,Holding You Down (Goin In Circles),Jazmine Sullivan
5708,Un-Thinkable (I'm Ready),Alicia Keys
5709,Bittersweet,Fantasia
5710,Got Your Back,T.I.
5711,B.M.F. (Blowin' Money Fast),Rick Ross
5712,Your Love,Nicki Minaj
5713,Hot Tottie,Usher
5714,Can't Be Friends,Trey Songz
5715,Champagne Life,Ne-Yo
5716,Why Would You Stay?,Kem
5717,No Hands,Waka Flocka Flame
5718,Find Your Love,Drake
5719,Right Above It,Lil Wayne
5720,Finding My Way Back,Jaheim
5721,All I Want Is You,Miguel
5722,Ride,Ciara
5723,Sometimes I Cry,Eric Benet
5724,Get Big,Dorrough
5725,Statistics,Lyfe Jennings
5726,Gucci Time,Gucci Mane
5727,I Like,Jeremih
5728,Sex Music,Tank
5729,Lose My Mind,Young Jeezy
5730,Can It Stay,Gerald Levert
5731,Pretty Boy Swag,Soulja Boy Tell'em
5732,Hope She Cheats On You (With A Basketball Player),Marsha Ambrosius
5733,Teach Me How To Dougie,Cali Swag District
5734,What's Not To Love,Dwele
5735,Fistful Of Tears,Maxwell
5736,Sex Room,Ludacris
5737,Whip My Hair,WILLOW
5738,Hold You (Hold Yuh),Gyptian
5739,OMG,Usher
5740,Neighbors Know My Name,Trey Songz
5741,Lay It Down,Lloyd
5742,I'm Single,Lil Wayne
5743,You Are,Charlie Wilson
5744,Love Like This,Donell Jones
5745,Beat It Up,Gucci Mane
5746,Ain't Leavin Without You,Jaheim
5747,Gone Already,Faith Evans
5748,Where You Are,Cali Swag District
5749,Aston Martin Music,Rick Ross
5750,Deuces,Chris Brown
5751,Can't Be Friends,Trey Songz
5752,Bottoms Up,Trey Songz
5753,Holding You Down (Goin In Circles),Jazmine Sullivan
5754,No Hands,Waka Flocka Flame
5755,Right Above It,Lil Wayne
5756,Love All Over Me,Monica
5757,Aston Martin Music,Rick Ross
5758,Fancy,Drake
5759,All I Want Is You,Miguel
5760,There Goes My Ba,'
5761,Whip My Hair,WILLOW
5762,Miss Me,Drake
5763,Lay It Down,Lloyd
5764,Un-Thinkable (I'm Ready),Alicia Keys
5765,Bittersweet,Fantasia
5766,Hot Tottie,Usher
5767,Love The Way You Lie,Eminem
5768,Champagne Life,Ne-Yo
5769,Sometimes I Cry,Eric Benet
5770,Right Thru Me,Nicki Minaj
5771,When A Woman Loves,R. Kelly
5772,B.M.F. (Blowin' Money Fast),Rick Ross
5773,Make A Movie,Twista
5774,Finding My Way Back,Jaheim
5775,Why Would You Stay?,Kem
5776,I'm Doing Me,Fantasia
5777,You Are,Charlie Wilson
5778,Hope She Cheats On You (With A Basketball Player),Marsha Ambrosius
5779,Monster,Kanye West
5780,I Like,Jeremih
5781,One In A Million,Ne-Yo
5782,Gone Already,Faith Evans
5783,Love Like This,Donell Jones
5784,Your Love,Nicki Minaj
5785,Can It Stay,Gerald Levert
5786,Find Your Love,Drake
5787,Beat It Up,Gucci Mane
5788,Got Your Back,T.I.
5789,Statistics,Lyfe Jennings
5790,Making Love To The Money,Gucci Mane
5791,Loving You No More,Diddy - Dirty Money
5792,Rap Song,T-Pain
5793,Black And Yellow,Wiz Khalifa
5794,Ride,Ciara
5795,I'm Single,Lil Wayne
5796,Share My Life,Kem
5797,Lose My Mind,Young Jeezy
5798,What's My Name?,Rihanna
5799,Ain't Leavin Without You,Jaheim
5800,Can't Be Friends,Trey Songz
5801,Deuces,Chris Brown
5802,Aston Martin Music,Rick Ross
5803,No Hands,Waka Flocka Flame
